#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
   107,4.837447e-03,0.000000e+00,-4.210479e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-8.945123e-01,0.000000e+00
   108,4.882657e-03,0.000000e+00,-4.562147e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.090165e+00,0.000000e+00
   109,4.927867e-03,0.000000e+00,8.456225e+03,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.906511e+00,0.000000e+00
   110,4.973077e-03,0.000000e+00,5.115153e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,5.403344e-01,0.000000e+00
   111,5.018286e-03,0.000000e+00,3.699769e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.446075e+00,0.000000e+00
   112,5.063496e-03,0.000000e+00,-2.370216e+04,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.719893e+00,0.000000e+00
   113,5.108706e-03,0.000000e+00,-5.323471e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,3.222767e-02,0.000000e+00
   114,5.153916e-03,0.000000e+00,-1.964683e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.664906e+00,0.000000e+00
   115,5.199125e-03,0.000000e+00,3.744326e+04,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.237466e+00,0.000000e+00
   116,5.244335e-03,0.000000e+00,5.107995e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-7.696516e-01,0.000000e+00
   117,5.289545e-03,0.000000e+00,1.099935e+03,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.927186e+00,0.000000e+00
   118,5.334755e-03,0.000000e+00,-4.936885e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-8.138750e-01,0.000000e+00
   119,5.379965e-03,0.000000e+00,-4.553635e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.329831e+00,0.000000e+00
   120,5.425174e-03,0.000000e+00,1.599628e+04,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.970509e+00,0.000000e+00
   121,5.470384e-03,0.000000e+00,5.659828e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.116766e-01,0.000000e+00
   122,5.515594e-03,0.000000e+00,3.158808e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.670767e+00,0.000000e+00
   123,5.560804e-03,0.000000e+00,-3.218063e+04,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.629288e+00,0.000000e+00
   124,5.606014e-03,0.000000e+00,-5.625438e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,3.803771e-01,0.000000e+00
   125,5.651223e-03,0.000000e+00,-1.138197e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.889516e+00,0.000000e+00
   126,5.696433e-03,0.000000e+00,4.663908e+04,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.066970e+00,0.000000e+00
   127,5.741643e-03,0.000000e+00,5.238048e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.173976e+00,0.000000e+00
   128,5.786853e-03,0.000000e+00,-7.668116e+03,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-2.158299e+00,0.000000e+00
   129,5.832062e-03,0.000000e+00,-5.724520e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-6.691659e-01,0.000000e+00
   130,5.877272e-03,0.000000e+00,-4.236176e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.575916e+00,0.000000e+00
